,ResponseId,Q409,eBMRQ_total,BMRQ_emotion,BMRQ_sensorimotor,BMRQ_moodreg,BMRQ_musicseek,BMRQ_socialreward,BMRQ_absorption,Gold_total,Gold_activeengagement,Gold_perceptualabilities,Gold_musicaltraining,Gold_singingabilities,Gold_emotion,Gold_musicalsophistication,AIMS_total,PASS_total,PASS_sex,PASS_eating,PASS_touch,PASS_feeling,PASS_sound,PASS_vision,PASS_movement,PASS_temperature,PASS_general,PASS_smell,PASS_noaud,name,value,stim,rating,pre_post,stim_type
1,11370500,Laurel,102,19,18,17,12,16,20,2.4054,2,2,0.83333,3,4.5,1.9444,146,9,1,1,2,0,0,2,3,1,0,0,9,X48_Q406,2,48,speech,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X1_Q397,4,1,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X2_Q397,4,2,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X3_Q397,5,3,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X4_Q397,6,4,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X5_Q397,8,5,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X6_Q397,8,6,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X7_Q397,8,7,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X8_Q397,6,8,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X9_Q397,4,9,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X10_Q397,7,10,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X11_Q397,8,11,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X12_Q397,6,12,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X13_Q397,8,13,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X14_Q397,6,14,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X15_Q397,8,15,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X16_Q397,8,16,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X17_Q397,8,17,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X18_Q397,7,18,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X19_Q397,7,19,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X20_Q397,7,20,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X21_Q397,6,21,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X22_Q397,6,22,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X23_Q397,6,23,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X24_Q397,6,24,liking,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X25_Q397,5,25,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X26_Q397,7,26,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X27_Q397,6,27,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X28_Q397,5,28,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X29_Q397,7,29,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X30_Q397,8,30,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X31_Q397,8,31,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X32_Q397,4,32,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X33_Q397,5,33,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X34_Q397,7,34,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X35_Q397,8,35,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X36_Q397,6,36,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X37_Q397,7,37,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X38_Q397,8,38,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X39_Q397,8,39,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X40_Q397,8,40,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X41_Q397,8,41,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X42_Q397,6,42,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X43_Q397,4,43,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X44_Q397,5,44,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X45_Q397,6,45,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X46_Q397,5,46,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X47_Q397,7,47,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X48_Q397,5,48,liking,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X1_Q454,2,1,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X2_Q454,3,2,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X3_Q454,5,3,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X4_Q454,5,4,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X5_Q454,5,5,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X6_Q454,7,6,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X7_Q454,7,7,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X8_Q454,7,8,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X9_Q454,2,9,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X10_Q454,5,10,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X11_Q454,7,11,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X12_Q454,7,12,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X13_Q454,7,13,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X14_Q454,7,14,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X15_Q454,7,15,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X16_Q454,4,16,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X17_Q454,7,17,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X18_Q454,5,18,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X19_Q454,7,19,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X20_Q454,5,20,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X21_Q454,6,21,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X22_Q454,6,22,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X23_Q454,5,23,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X24_Q454,7,24,liking,post,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X25_Q454,3,25,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X26_Q454,7,26,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X27_Q454,5,27,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X28_Q454,3,28,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X29_Q454,7,29,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X30_Q454,5,30,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X31_Q454,5,31,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X32_Q454,3,32,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X33_Q454,5,33,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X34_Q454,7,34,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X35_Q454,6,35,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X36_Q454,5,36,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X37_Q454,7,37,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X38_Q454,7,38,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X39_Q454,7,39,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X40_Q454,7,40,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X41_Q454,3,41,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X42_Q454,3,42,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X43_Q454,2,43,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X44_Q454,5,44,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X45_Q454,5,45,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X46_Q454,3,46,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X47_Q454,5,47,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X48_Q454,4,48,liking,post,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X1_Q402,7,1,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X2_Q402,5,2,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X3_Q402,4,3,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X4_Q402,4,4,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X5_Q402,4,5,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X6_Q402,6,6,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X7_Q402,5,7,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X8_Q402,4,8,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X9_Q402,4,9,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X10_Q402,4,10,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X11_Q402,5,11,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X12_Q402,6,12,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X13_Q402,4,13,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X14_Q402,4,14,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X15_Q402,6,15,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X16_Q402,4,16,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X17_Q402,4,17,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X18_Q402,4,18,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X19_Q402,4,19,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X20_Q402,4,20,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X21_Q402,4,21,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X22_Q402,5,22,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X23_Q402,4,23,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X24_Q402,5,24,speech,pre,illusion
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X25_Q402,4,25,speech,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X26_Q402,4,26,speech,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X27_Q402,4,27,speech,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X28_Q402,4,28,speech,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X29_Q402,4,29,speech,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X30_Q402,3,30,speech,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X31_Q402,3,31,speech,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X32_Q402,3,32,speech,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X33_Q402,4,33,speech,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X34_Q402,4,34,speech,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X35_Q402,4,35,speech,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X36_Q402,4,36,speech,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X37_Q402,3,37,speech,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X38_Q402,4,38,speech,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X39_Q402,3,39,speech,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X40_Q402,4,40,speech,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X41_Q402,4,41,speech,pre,control
1,11370518,Laurel,87,19,20,16,7,14,11,2.973,1.8889,4.2222,0.83333,3,4.8333,2,91,10,1,0,4,0,0,2,0,2,0,1,10,X42_Q402,4,42,speech,pre,control
